typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","263452474.971","263452474.971","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","11","Products of the milling industry; malt, starches, inulin, wheat gluten","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1868596.993","0","1868596.993","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","11","Products of the milling industry; malt, starches, inulin, wheat gluten","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","72064298.61","72064298.61","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","20089619.237","0","20089619.237","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","222570748.675","222570748.675","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","13","Lac; gums, resins and other vegetable saps and extracts","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11841576.113","0","11841576.113","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","13","Lac; gums, resins and other vegetable saps and extracts","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","295746786.921","295746786.921","0","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","14","Vegetable plaiting materials; vegetable products not elsewhere specified or included","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2474.515","0","2474.515","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","14","Vegetable plaiting materials; vegetable products not elsewhere specified or included","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","2083487.354","2083487.354","0","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7296864.924","0","7296864.924","4","false","true",
